name,brand,category,price,ingredients,url,type,store
Boosted Contouring Eye Balm 2.0,Tata Harper,eye-care,215.0,"Ricinus Communis Seed Oil, Glyceryl Behenate, Caprylic, Heptyl Undecylenate, Cera Alba, C10, Cocos Nucifera Fruit Extract, Helianthus Annuus Seed Wax, Rosa Rubiginosa Seed Oil, Theobroma Grandiflorum Seed Butter, Carthamus Tinctorius Seed Oil, Tocopherol, Cocos Nucifera Oil, Dipalmitoyl Hydroxyproline, Lauryl Laurate, Opuntia Ficus Indica, Sambucus Nigra Fruit Extract, Theobroma Cacao Seed Butter, Astragalus Membranaceus Root Extract, Ubiquinone, Pistacia Lentiscus Gum, Piper Cubeba Fruit Extract, Spilanthes Acmella Fower, Crithmum Maritimum Extract, Algae Extract, Phoenix Dactylifera Seed Extract, Alaria Esculenta Extract, Lavandula Stoechas Extract, Polygonum Fagopyrum Seed Extract, Ascorbyl Palmitate, Plukenetia Volubilis Seed Oil, Prunus Domestica Seed Oil, Hippophae Rhamnoides Oil, Cucumis Sativus Seed Oil, Oenothera Biennis Oil, Camellia Sinensis Seed Oil, Camellia Oleifera Seed Oil, Simmondsia Chinensis Seed Oil, Arnica Montana Extract, Borago Officinalis Leaf Extract, Calendula Officinalis Flower Extract, Medicago Sativa Extract, Spiraea Ulmaria Extract, Olea Europaea Oil, Hydrogenated Vegetable Oil, Copernicia Cerifera Wax, Aroma, Phenethyl Alcohol, Linalool, Citral, Benzyl Benzoate, Eugenol, Geraniol, Benzyl Alcohol, Limonene Ingredients from Organic farming",https://credobeauty.com//collections/eye-care/products/boosted-contouring-eye-balm-2-0,clean,Credo
Age-Repair Eye Cream,Grown Alchemist,eye-care,69.0,"aqua, camellia oleifera seed oil, vitis vinifera seed oil, glyceryl stearate, polyglyceryl, jojoba esters, polyglyceryl, cetyl alcohol, sodium stearoyl glutamate, acetyl tetrapeptide, aloe barbadensis leaf extract, cetyl alcohol, glycerin, khaya senegalensis bark extract, maltodextrin, oligopeptide, tocopherol, benzyl alcohol, dehydroacetic acid, sodium phytate, lavandula angustifolia oil, glycine soja oil, hippophae rhamnoides fruit oil, rosa canina fruit oil, triticum vulgare germ oil, carum petroselinum seed oil, linalool",https://credobeauty.com//collections/eye-care/products/age-repair-eye-cream,clean,Credo
"Natural Moisturizing Face Sunscreen & Primer, SPF 30",Suntegrity,sunscreen,45.0,"Active Ingredient, Capric, Water, Glycerin+, Hydrogenated Castor Oil+, Sorbitan Sesquioleate+, Magnesium Sulfate+, Polyglyceryl, Simmondsia Chinensis Seed Oil, Helianthus Annuus Seed Oil, Cucumis Sativus Fruit Extract, Astaxanthin+, Hyaluronic Acid+, Chlorella Emersonii Extract+, Camellia Sinensis Extract, Punica Granatum Seed Oil, Dimethicone, Citrus Sinensis Essential Oil, Citrus Reticulata Blanco Essential Oil, Polyaminopropyl Biguanide, Ethylhexylglycerin Certified Organic + Natural or Naturally",https://credobeauty.com//collections/sunscreen/products/natural-moisturizing-face-sunscreen-primer-spf-30,clean,Credo
Stem Cellular CC Cream - SPF 30,Juice Beauty,sunscreen,39.0,"active ingredient, grape buds & lemon leaf, cocos nucifera, pyrus malus, vitis vinifera, caprylic, sorbitan stearate, ricinus communis, polyglyceryl, magnesium sulfate, helianthus annuus, simmondsia chinensis, tocopherol, magnesium ascorbyl phosphate, sodium hyaluronate, malus domestica, vitis vinifera, citrus medica limonum, phenethyl alcohol, ethylhexylglycerin, citrus reticulata, citrus aurantium",https://credobeauty.com//collections/sunscreen/products/juice-beauty-stem-cellular-cc-cream,clean,Credo
Impeccable Skin Broad Spectrum SPF 30,Suntegrity,sunscreen,55.0,"zinc, aloe barbadensis leaf juice, purified water, caprylic, c13, glycerin, lauroyl lysine, polyglyceryl, polyhydroxystearic acid, c12, stearalkonium hectorite, leuconostoc, dipalmitoyl hydroxyproline, tetrahexyldecyl ascorbate, tocopherol, kappaphycus alvarezii extract, caesalpinia spinosa fruit extract, melanin, bisabolol, hyaluronic acid, camellia sinensis leaf extract, phospholipids, polyglyceryl, sodium chloride, propylene carbonate, isopropyl titanium triisostearate, titanium dioxide, iron oxides",https://credobeauty.com//collections/sunscreen/products/impeccable-skin-broad-spectrum-spf-30,clean,Credo
"Everyday Coverage Tinted Sunscreen, SPF 30",Marie Veronique,sunscreen,48.0,"camellia sinensis  leaf extract, simmondsia chinensis  seed oil, prunus armeniaca  kernel oil, limnanthes alba  seed oil, helianthus annuus  seed oil, vegetable glycerin, rubus idaeus  seed oil, tocotrienols & tocopherol, phospholipids, potassium polysorbate, allantoin, xanthan gum, mica, hippophae rhamnoides  oil, rosmarinus officinalis  oleoresin, rosa rubiginosa  seed oil, polyaminopropyl biguanide, leuconostoc, pearl powder, iron oxides, daucus carota sativa  root extract, cistus ladaniferus  oil, helichrysum italicum  flower oil",https://credobeauty.com//collections/sunscreen/products/everyday-coverage-tinted-sunscreen-spf-30,clean,Credo
Bio Tint Multi-Action Moisturizer,w3ll people,sunscreen,30.0,"active ingredients, coco, caprylic, polyglyceryl, silica, castor oil, glycerin, shea butter ethyl esters, disteardimonium hectorite, brassica oleracea italica seed oil, polyglyceryl, magnesium sulfate, isostearic acid, lecithin, polyhydroxystearic acid, gluconolactone, argania spinosa kernel oil, contains 1% or less of each of the following, isoamyl laurate, c12, cocos nucifera oil, cucurbita pepo seed oil, tetrahexyldecyl ascorbate, glyceryl caprylate, sodium benzoate, ricinus communis seed oil, tribehenin, punica granatum seed oil, bisabolol, isoamyl cocoate, glyceryl undecylenate, phytic acid, aloe barbadensis leaf juice, ceramide ng, calendula officinalis flower extract, chamomilla recutita flower extract, panax quinquefolium root extract, calcium gluconate, camellia sinensis leaf extract, hydroxypropyl cyclodextin, algae extract, palmitoyl tripeptide, palmitoyl hexapeptide, iron oxide ,iron oxides, iron oxide",https://credobeauty.com//collections/sunscreen/products/w3ll-people-bio-tint-multi-action-moisturizer,clean,Credo
5-in-1 Natural Self Tanner,Suntegrity,sunscreen,36.0,"water, dihydroxyacetone, cetearyl olivate, sorbitan olivate, caprylic, cetyl alcohol, glyceryl stearate se, aloe barbadensis whole leaf, natural fragrance, natural color, organic butyrospermum parkii, organic simmodsia chinensis oil, organic prunus amygdalus dulcis oil, gluconolactone, organic helianthus annuus seed oil, citric acid, organic euterpe oleracea berry extract, organic vaccinium angustifolium extract, organic chamomilia recutia flower extract, organic vaccinium macrocarpon fruit extract, organic cucumis sativus fruit extract, organic lycium barbarum fruit extract, organic pyrus malus extract, organic camellia sinesis leaf extract, organic garcinia mangostana peel extract, organic morinda citrifolia extract, organic passiflora ircarnata extract, organic punica granatum extract, organic camellia sinesis leaf extract, organic citrus grandis fruit extract, organic extra virgin cocos nucifera oil, mangifera indica seed butter, vitamin e, organic rosa canina seed oil, sodium pca, ethylheyxlglycerin, xanthan gum, sodium benzoate",https://credobeauty.com//collections/sunscreen/products/5-in-1-natural-self-tanner,clean,Credo
Flow-Thru Radiant Translucent Powder - SPF 20,Ilia,sunscreen,34.0,"mica, zea mays starch, zinc oxide, helianthus annuus seed oil, kaolin, zinc stearate, aqua, leuconostoc, hibiscus sabdariffa flower extract, citric acid, aloe barbadensis leaf powder, rosmarinus officinalis leaf powder, thymus vulgaris leaf oil",https://credobeauty.com//collections/sunscreen/products/ilia-moondance-radiance-translucent-powder-spf-20,clean,Credo
Lip Jao,Jao,sunscreen,11.0,"butyrospermum parkii butter, cocos nucifera oil, theobroma cacao seed butter, cera alba, euphorbia cerifera cera, ricinus communis seed oil ^, citrus paradisi peel oil, simmondsia chinensis seed oil ^, limnanthes alba seed oil, rosa canina fruit oil ^, zinc oxide, carthamus tinctorius seed oil, cucurbita pepo seed oil, hydrogenated vegetable oil, pimpinella anisum seed oil, chamomilla recutita flower extract, cymbopogon martini oil, rosmarinus officinalis extract, hippophae rhamnoides oil ^, melaleuca alternifolia leaf oil, tocopheryl acetate, helianthus annuus seed oil, propolis extract, glycine soja oil, alcohol, calendula officinalis flower extract, limonene ^organic",https://credobeauty.com//collections/sunscreen/products/lip-joa,clean,Credo
Elemental Sun Balm,AKT Therapy,sunscreen,48.0,"Active Ingredient, Cera Alba, Vanilla Extract Ethanol Vanilla Planifolia Fruit Extract), Iron Oxides Certified Organic by USDA, Uncoated",https://credobeauty.com//collections/sunscreen/products/mineral-sun-balm,clean,Credo
SPF 30 Sport Sunscreen,Juice Beauty,sunscreen,16.0,"Active Ingredient, cocos nucifera, pyrus malus, vitis vinifera, caprylic, sorbitan stearate, ricinus communis, hydrogenated methyl abietate, polyglyceryl, magnesium sulfate, helianthus annuus, simmondsia chinensis, tocopherol, magnesium ascorbyl phosphate, citrus limon, iron oxides, phenethyl alcohol, ethylhexylglycerin, citrus reticulata, citrus aurantium",https://credobeauty.com//collections/sunscreen/products/spf-30-sport,clean,Credo
Tinted Radiant Translucent Powder - SPF 20,Ilia,sunscreen,34.0,"active ingredient, zea mays starch, zinc stearate, kaolin, sunflower oil, rosmarinus officinalis leaf, thymus vulgaris leaf, aloe barbadensis leaf, hibiscus sabdariffa flower extract, phenethyl alcohol, ethylhexylglycerin, iron oxides",https://credobeauty.com//collections/sunscreen/products/radiant-translucent-powder-spf-20-tinted,clean,Credo
Three Sixty Five SPF 28,Kari Gran,sunscreen,48.0,"active ingredient, non, organic macadamia ternifolia oil, non, organic persea gratissima oil, organic simmondsia chinensis, oil, organic beeswax, tocopherol",https://credobeauty.com//collections/sunscreen/products/three-sixty-five-spf-28,clean,Credo
Force Field Daily Defense Lotion,Ursa Major,sunscreen,54.0,"aloe barbadensis leaf juice, caprylic, glycerin, butyrospermum parkii butter, gluconolactone, squalane, citric acid, glyceryl stearate, sorbitan stearate, helianthus annuus seed oil, simmondsia chinensis seed oil, cetyl alcohol, sodium benzoate, cetearyl glucoside, cetearyl alcohol, rosa damascena leaf cell extract, malus domestica callus extract, argemone mexicana callus extract, sclerotium gum, lysolecithin, pullulan, xanthan gum, sodium hyaluronate, sodium phytate certified organic",https://credobeauty.com//collections/sunscreen/products/ursa-major-force-field-daily-defense-lotion,clean,Credo
Natural Mineral Sunscreen SPF 30 For Body,Suntegrity,sunscreen,36.0,"active ingredients, camellia sinensis leaf extract, caprylic capric triglycerides, cetyl dimethicone, citrus aurantium dulcis essential oil, citrus grandis essential oil, citrus reticulata blanco essential oil, cucumis sativus fruit extract, ethylhexylglycerin, glyceryl monostearate, helianthus annuus seed oil, hexyl laurate, hyaluronic acid, magnesium sulfate, polyaminopropyl biguanide, polyglyceryl, punica granatum seed oil, simmondsia chinensis seed oil, sorbitan stearate, water",https://credobeauty.com//collections/sunscreen/products/natural-mineral-suncreen-spf-30-for-body,clean,Credo
Mineral Sunscreen SPF 30 Lightly Scented,Love Sun Body,sunscreen,36.0,"active, aqua, benzoic acid, caprylic, cetyl alcohol, glycerin, glyceryl sterate se, natural tiare, natural vanillin, polyhydroxystearic acid, sorbitan laurate, sunflower oil, tocopherol and xathan gum",https://credobeauty.com//collections/sunscreen/products/mineral-sunscreen-spf-30-lightly-scented,clean,Credo
Natural Mineral Sunscreen SPF 30 Unscented Body,Suntegrity,sunscreen,24.0,"active ingredients, camellia sinensis leaf extract, caprylic capric triglycerides, cetyl dimethicone, cucumis sativus fruit extract, dimethicone, ethylhexylglycerin, glyceryl monostearate, helianthus annuus seed oil, hexyl laurate, hyaluronic acid, magnesium sulfate, polyaminopropyl biguanide, polyglyceryl, punica granatum seed oil, simmondsia chinensis seed oil, sorbitan stearate, water",https://credobeauty.com//collections/sunscreen/products/natural-mineral-suncreen-spf-30-for-body-unscented,clean,Credo
Mineral Sunscreen SPF 30 Fragrance-Free,Love Sun Body,sunscreen,36.0,"active, aqua, benzoic acid, caprylic, cetyl alcohol, glycerin, glyceryl sterate se, polyhydroxystearic acid, sorbitan laurate, sunflower oil, tocopherol and xathan gum",https://credobeauty.com//collections/sunscreen/products/mineral-sunscreen-spf-30-fragrance-free,clean,Credo
Sea Minerals Mist,Osea,sunscreen,38.0,"Aqua, Dead Sea Salt, Gigartina Skottsbergii Extract, Macrocystis Pyrifera Extract, Undaria Pinnatifida Extract, Saccharomyces, Saccharomyces, Saccharomyces, Aloe Barbadensis Leaf Juice, Montmorillonite, Lonicera Caprifolium Extract, Lonicera Japonica Extract, Melia Azadirachta Extract, Glycerin, Citric Acid ORGANIC INGREDIENT",https://credobeauty.com//collections/sunscreen/products/osea-sea-minerals-mist,clean,Credo
After Sun Body Mist,Herbivore Botanicals,sunscreen,20.0,"aloe vera, aloe vera helps sunburnt skin heal faster, peppermint oil is great for soothing and cooling skin, aloe barbadensis leaf water, hamamelis virginiana, leucidal, lavandula angustifolia oil, mentha viridis leaf oil",https://credobeauty.com//collections/sunscreen/products/after-sun-body-mist,clean,Credo
Lip Balm & Face Stick,AKT Therapy,sunscreen,20.0,"active ingredients, tamanu seed oil, beeswax, coconut oil, sea buckthorn oil, lavender oil, avocado oil, castor seed oil, raspberry seed oil, cocoa butter, vitamin e, vanilla flavor certified organic ingredients",https://credobeauty.com//collections/sunscreen/products/lip-balm-face-stick,clean,Credo
Mineral Tinted Broad Spectrum Face Sunscreen SPF 30,Unsun Cosmetics,sunscreen,29.0,"active ingredients, titanium dioxide, isoamyl laurate, glycerin, coconut alkanes, polyglyceryl, coco, crambe abyssinica seed oil, sorbitan sesquioleate, heptyl undecylenate, aloe barbadensis leaf juice, butyrospermum parkii butter,cocos nucifera oil, carthamus tinctorius seed oil, beeswax, olea europaea fruit oil, tocopheryl acetate, hydrolyzed corn starch, beta vulgaris root extract, citrus reticulata fruit extract, citrus aurantium fruit extract, citrus sinesis peel extract, cucumis sativus fruit extract, citric acid, lactid acid, tocopherol, magnesium sulfate, sodium chloride, triethoxycaprylylsilane, sodium glycerophosphate, benzyl alcohol, iron oxides",https://credobeauty.com//collections/sunscreen/products/mineral-tinted-broad-spectrum-face-sunscreen-spf-30,clean,Credo
Sport Mineral Sun Stick,Suntegrity,sunscreen,22.0,"zinc, cocos nucifera oil, helianthus annuus seed oil, cera alba, euphorbia cerifera wax, copernicia cerifera wax, butyrospermum parkii butter, ricinus communis seed oil, tocopherol, theobroma cacao seed butter, aloe barbadensis leaf juice, citrus sinensus essential oil, hibiscus flavor oil certified organic ingredient",https://credobeauty.com//collections/sunscreen/products/sport-mineral-sun-stick,clean,Credo
Self Tan,The Organic Pharmacy,sunscreen,69.0,"aloe barbadensis leaf juice, aqua, alcohol, cocos nucifera oil, dihydroxyacetone, sesamum indicum seed oil, glycerin, simmondsia chinensis seed oil, butyrospermum parkii butter, behenyl alcohol, glyceryl stearate, helianthus annuus seed oil, cetearyl alcohol, phospholipids, xanthan gum, glycine soja sterols, tocopherol, parfum, mica, ci 77891, ci 77491, benzyl alcohol",https://credobeauty.com//collections/sunscreen/products/self-tan,clean,Credo
Daily Protezione,Vive Sana,sunscreen,55.0,"argania spinosa kernel oil, camellia sinensis seed oil, carthamus tinctorius seed oil, cera alba, glycerin, glycyrrhiza glabra root extract, helianthus annuus seed oil, persea gratissima oil, prunus armeniaca kernel oil, rosmarinus officinalis leaf extract, rubus idaeus, , simmondsia chinensis seed oil, tocopherol, zinc oxide",https://credobeauty.com//collections/sunscreen/products/daily-protezione,clean,Credo
Mineral Defense Facial Cream SPF 30,Nuori,sunscreen,59.0,"aqua, zinc oxide, caprylic, caprylyl caprylate, glycerin¹, silica², arachidyl alcohol, cetearyl alcohol, pongamia glabra seed oil, helianthus annuus seed oil, daucus carota sativa seed oil, daucus carota sativa root extract, pinus pinaster bark extract, cetearyl olivate, sorbitan olivate, glyceryl oleate, microcrystalline cellulose, behenyl alcohol, arachidyl glucoside, coco, lecithin, polyglyceryl, hydrogenated palm glycerides citrate, polyhydroxystearic acid, isostearic acid, tocopheryl acetate, ascorbyl palmitate, tocopherol, beta, glucose, xanthan gum, cellulose gum, citric acid, sodium chloride, hydroxyacetophenone, benzyl alcohol",https://credobeauty.com//collections/sunscreen/products/mineral-defense-facial-cream-spf-30,clean,Credo
